"[1.8371136888637152, 1.804761221968589, 1.804289739999272, 1.7937947876501505, 1.7893898949930578]","[1.5770077449146007, 1.7937947876501505, 1.6684573639084173, 1.5858105279845849, 1.7786206412450216]",1.335021402141107,4.291410684585571,5
"[1.8366326057442997, 1.7983229382075092, 1.7763213383759697, 1.7653633258024692, 1.749615650279734]","[1.6304301346836048, 1.5138345901624999, 1.6379262596221027, 1.6877148405463915, 1.7370327186697758]",1.4039231534224974,4.291410684585571,5
"[1.6325400796021932, 1.6260601808394466, 1.6042503452307302, 1.601785491494233, 1.597846564714962]","[1.4502842392750803, 1.4299627103164594, 1.2999151093515586, 1.3783725306120045, 1.38412288483572]",1.2557588285291306,4.291410684585571,5
"[1.753710560947754, 1.6666230239651025, 1.6498824588239842, 1.6490854122671728, 1.6333799265317956]","[1.5359592167695273, 1.2464189046156784, 1.5937960476996293, 1.2626589578268226, 1.3307973862625235]",1.2464189046156784,4.291410684585571,5
"[1.748454995521909, 1.7025525398878096, 1.6904566126980678, 1.6839455027728654, 1.683221329267767]","[1.6482883803956634, 1.6331209804945999, 1.5880166476930146, 1.433554670313865, 1.4298687307837876]",1.2972853439557528,4.291410684585571,5
"[1.6731482152766899, 1.6727678749859751, 1.664463884547564, 1.6436995137790507, 1.6263056512568839]","[1.5244859640144184, 1.5007234429702048, 1.5623839411815503, 1.5030707773197916, 1.4697146675448365]",1.1887661747261433,4.291410684585571,5
"[1.8048382133702028, 1.7485782264396215, 1.7471236468030642, 1.7406735705234129, 1.7215532525574282]","[1.5548816795033182, 1.5907566270639222, 1.6799431123669017, 1.4023839685125516, 1.6283724004281446]",1.2915235242873526,4.291410684585571,5
"[1.8979449604592014, 1.8764785416768175, 1.8164023864979024, 1.8128362018984767, 1.806669593168741]","[1.6176189274779131, 1.5566817359944998, 1.8043393368492393, 1.5566817359944998, 1.49910465884172]",1.45523710873141,4.291410684585571,5
"[1.8279411998549175, 1.8257873999587926, 1.803798737800605, 1.8004483276446122, 1.7880796611693004]","[1.6603374650960505, 1.762828429727977, 1.5989876289001292, 1.5152478808108427, 1.5628189999743134]",1.5152478808108427,4.291410684585571,5
"[1.768229987197515, 1.7007650329805615, 1.6727495204361862, 1.6640198158531012, 1.6605722315637341]","[1.5507642979721894, 1.5754397958216746, 1.36079403546453, 1.418734170012519, 1.4930371081940395]",1.2496488177831562,4.291410684585571,5
"[1.7080942878945546, 1.6933363910057435, 1.6928609121507607, 1.6749761110616816, 1.6308132262248876]","[1.5580744815518517, 1.3568229939098013, 1.6089050839486878, 1.4773167172520505, 1.330171950554846]",1.2210786015271176,4.291410684585571,5
"[1.819256869589248, 1.7928135800325447, 1.7875943421397458, 1.78122314904137, 1.7795681968079817]","[1.4952372700106764, 1.3993209677555676, 1.4890053632994482, 1.6420037689144078, 1.6399796001876825]",1.3993209677555676,4.291410684585571,5
"[1.7795835561190678, 1.7598438867006747, 1.7559127553405907, 1.7553360216962808, 1.726460043682749]","[1.6740472074925052, 1.7553360216962808, 1.6049323002072837, 1.4184219329975283, 1.6183481134904625]",1.3825007119022177,4.291410684585571,5
"[1.7206484563148168, 1.7130530054938553, 1.677688722454193, 1.675243779698441, 1.6694246257829626]","[1.4614304755243976, 1.475101341690175, 1.4629943411697737, 1.5037903964642556, 1.5191318185446514]",1.3429587149070321,4.291410684585571,5
"[1.8278396341478065, 1.8134168512996198, 1.8064668315442962, 1.7876945066219538, 1.7813899258618595]","[1.5566614106871886, 1.693440972986131, 1.6582443281087909, 1.7513324637560086, 1.7618628243109205]",1.364028248680417,4.291410684585571,5
"[1.7812272176890844, 1.7380176914746166, 1.7200638534366077, 1.7157699245413227, 1.7058174999583628]","[1.568513767365704, 1.7380176914746166, 1.4286810025490397, 1.4257601394806583, 1.328278275236934]",1.328278275236934,4.291410684585571,5
"[1.7523960783775607, 1.7117674009678892, 1.6894962252101982, 1.6818666604678554, 1.6778376933868626]","[1.3482086202440662, 1.3257978843789113, 1.552502789360515, 1.5025851252033051, 1.7117674009678892]",1.2246230699131717,4.291410684585571,5
"[1.8376550448920508, 1.8309510000860887, 1.8177267632861205, 1.799838639016829, 1.7921782381274616]","[1.7108910831294495, 1.6626173612301551, 1.4356858883247474, 1.7838282107452996, 1.633131163304479]",1.2689326863948487,4.291410684585571,5
"[1.8528629803061691, 1.852433506744208, 1.8429392493388352, 1.8308521035478076, 1.829488360556557]","[1.768253603283015, 1.7343647516231786, 1.6866928432765238, 1.7427550094841755, 1.7833400657886407]",1.5794256163824674,4.291410684585571,5
"[1.8514618715881679, 1.828526058340707, 1.8222347275812534, 1.8197684636874132, 1.7986194099485298]","[1.6429131943963746, 1.7715806132792566, 1.646308269850148, 1.65287651296828, 1.6796761869862467]",1.441746840390415,4.291410684585571,5
"[3.285866302207678, 3.221322536697675, 3.1925563335495504, 3.16176446705283, 3.1607132075424156]","[2.976761537608664, 2.932392957127814, 3.0241473435863573, 3.0166552609392667, 2.5255076889327084]",2.5255076889327084,9.781423091888428,10
"[2.9304190402665182, 2.903281122926349, 2.892205027088555, 2.8812550270983173, 2.8752894876815365]","[2.8202478080061226, 2.7489450640335478, 2.5622223736035092, 2.728522058882894, 2.7804151708402194]",2.0525099430803952,9.781423091888428,10
"[2.595039359725083, 2.537459514945348, 2.5366025732811472, 2.5057141925699002, 2.4911188659153916]","[2.164610527211193, 2.0187677496366487, 2.08387359098562, 2.1581824015234554, 2.3717735056749585]",1.85210524996069,9.781423091888428,10
"[2.9405215740743422, 2.934819497852521, 2.9114167677977614, 2.894545963100361, 2.8637293802831243]","[2.8626864454522885, 2.574783731997674, 2.5969101250608544, 2.5901652058074567, 2.7460373065447667]",2.0602786187531414,9.781423091888428,10
"[2.7868521694384594, 2.747312842915358, 2.6892536022325775, 2.6739385088071983, 2.6542201172930753]","[2.5664490068915056, 2.474469300116456, 2.2773803469194007, 2.5313962578315623, 2.194683949213924]",2.0696922270127187,9.781423091888428,10
"[3.348899321805908, 3.332008029477651, 3.328796196463588, 3.318173107705324, 3.313851867723413]","[2.9962055148152937, 3.1382105650219994, 2.8903182792013964, 3.1995612352706218, 2.9274452259421557]",2.6979275217676078,9.781423091888428,10
"[3.1350259787773873, 3.092258606268485, 3.07509117752159, 3.013474482485753, 2.991729982789095]","[2.6493435925443576, 2.431306958147639, 2.659589269076621, 2.9730752925250448, 2.7005933991069155]",2.3635093865029093,9.781423091888428,10
"[3.125904743146022, 3.069769245838393, 3.064348252045914, 3.0394171791245403, 2.995188137368177]","[2.6897353574067395, 2.9046033781266383, 2.952377712446015, 2.953032710426327, 2.9218546796179012]",2.446983724228789,9.781423091888428,10
"[2.734257480653546, 2.7262686985451836, 2.7017740838902284, 2.697806305285563, 2.6772766542630846]","[2.30660739852234, 2.4849186829794427, 2.300416434885727, 2.3383299699294113, 2.4104462061216823]",1.7806440218403399,9.781423091888428,10
"[2.859510455237614, 2.854644623430347, 2.8499836745380347, 2.8176430035115367, 2.814648167800918]","[2.468950995708508, 2.6071802116979517, 2.7067058101601673, 2.1955990584062772, 2.4289060139716288]",2.1261831590025397,9.781423091888428,10
"[3.0509665017246013, 2.881725152356152, 2.825828841750765, 2.824675656976472, 2.813058887843181]","[2.5499831444136896, 2.667221738685001, 2.594751693549658, 2.6997887055297456, 2.813058887843181]",2.088088274106823,9.781423091888428,10
"[2.8767292822363664, 2.8615260447217588, 2.848724020701508, 2.814974459246021, 2.736142479650024]","[2.6066362891392636, 2.54157055811639, 2.6140760355104584, 2.5433810623610036, 2.593763810856107]",2.162336065482345,9.781423091888428,10
"[3.1794047946897828, 3.1721038112642335, 3.1573008430516754, 3.1540771815481072, 3.148593480264082]","[2.6879748473749228, 2.807672742198899, 2.9332633358296163, 2.6879748473749228, 2.5712888978306436]",2.533217355096357,9.781423091888428,10
"[3.071001914974625, 3.065603929784641, 3.059366362588346, 3.055630753939122, 3.03389096818403]","[2.966019549587282, 2.949939767302978, 2.7243094107102546, 2.9904829190045783, 2.9904829190045783]",2.2692524653376855,9.781423091888428,10
"[2.7904427600736654, 2.734090428989191, 2.7095628319672445, 2.6880921679209884, 2.6843657606861173]","[2.358231250591967, 2.3749193907088926, 2.154008922335939, 2.7095628319672445, 2.3055354556328003]",1.9939602920006314,9.781423091888428,10
"[3.1448193124116006, 3.1012649217063797, 3.0708811774706244, 3.0700039202088774, 3.0518126939875954]","[2.8868105899576806, 2.8948550021043675, 3.0291117082116816, 2.6327435228409257, 3.041010596918674]",2.520725708077006,9.781423091888428,10
"[3.013429776073603, 2.974506755708949, 2.969715843088609, 2.9635867942258174, 2.9495756926527927]","[2.6572577754920164, 2.913142498205468, 2.6699823140287067, 2.6884747751559903, 2.2516491769566196]",2.2516491769566196,9.781423091888428,10
"[2.8330801979745868, 2.797062570750386, 2.7831383421591815, 2.7745522304509715, 2.747005241085195]","[2.5128304218385233, 2.338817559243646, 2.4593317901673197, 2.2766539612323395, 2.4890059901796207]",1.7002076609281642,9.781423091888428,10
"[2.8643457023496115, 2.825590383713701, 2.774823005121509, 2.771681248092925, 2.7616347843338778]","[2.5761568682420455, 2.6193737808900535, 2.4715027279215, 2.825590383713701, 2.2308312072236367]",2.0211555351837642,9.781423091888428,10
"[3.0910520191604496, 3.011661076286837, 2.9847981374779717, 2.9839693585696514, 2.9526905787301323]","[2.7738139364038963, 2.669110232367851, 2.7238867088390792, 2.8297884234318245, 2.6723306738082497]",2.15244584466116,9.781423091888428,10
"[5.950632465916143, 5.889381977633169, 5.865558734980122, 5.85280018601879, 5.835467352380321]","[5.3382661773761955, 5.491412709951318, 5.644608924865334, 5.545476739444557, 5.281065332689668]",4.710030573149001,19.56431531906128,20
"[5.4558689035823384, 5.333839779991937, 5.245445375488779, 5.199742238724492, 5.1570004444297926]","[4.7401389233232925, 5.199742238724492, 4.755653060372513, 4.948118928371893, 4.753125342483494]",4.380310984048397,19.56431531906128,20
"[5.346572535224301, 5.241292079479293, 5.226738645948569, 5.217205273597087, 5.212903742578357]","[4.933579137919412, 4.685676096595624, 4.817238373149461, 5.122193678784764, 4.451441869423154]",4.224776448760034,19.56431531906128,20
"[5.654294318921583, 5.36616038190007, 5.360780584815502, 5.334478006622382, 5.315242011783517]","[5.1217216971225845, 5.254519071383796, 5.160087789458566, 4.8164866423001635, 4.8965787109995205]",3.9463938286645086,19.56431531906128,20
"[5.5989298971113906, 5.556236484788755, 5.5358999634863135, 5.530232912822389, 5.477852122852457]","[5.165757755098453, 4.447301827725276, 5.033702408301404, 4.917677705654262, 4.7290491654054465]",4.308624603366458,19.56431531906128,20
"[6.049376179545461, 6.046555408525965, 5.919676593252861, 5.915572255153963, 5.91286934154268]","[5.3704915029199185, 5.467885287701559, 5.909293480231692, 6.046555408525965, 5.513710727356664]",4.708875630661176,19.56431531906128,20
"[5.004163729981104, 4.97412985704853, 4.8704008591293, 4.799874971790279, 4.762663141974058]","[3.8810613138146692, 3.8205173398715093, 4.97412985704853, 4.97412985704853, 4.435799643757774]",3.3504954985910533,19.56431531906128,20
"[5.636839879340745, 5.62267681771554, 5.492018333869516, 5.458457420824494, 5.4196088844471415]","[5.458457420824494, 4.931208203975926, 4.9352599079238075, 5.115255910292631, 5.169010539622608]",4.63688477956503,19.56431531906128,20
"[5.732286777079717, 5.416231091424184, 5.412125189084683, 5.392209419723037, 5.376662384237268]","[5.031991641579522, 5.2905891345785605, 4.977153589827667, 4.448619017224284, 5.392209419723037]",4.429110327137463,19.56431531906128,20
"[5.447635444652184, 5.331897950873126, 5.262593266628763, 5.217791417067254, 5.194849982863399]","[5.101513699893971, 4.756926950587049, 5.101661358289193, 4.603195215321382, 4.7595078329448475]",4.435148809687931,19.56431531906128,20
"[5.972392890031764, 5.955383806167967, 5.9487543063318995, 5.870910234614624, 5.838956543603563]","[5.801701573345556, 5.742568910123379, 5.227245709592354, 5.608286484117807, 5.955383806167967]",4.860990156521937,19.56431531906128,20
"[5.50343977262643, 5.496263677232469, 5.429349341817532, 5.4069673195805885, 5.405962946923985]","[5.384697933044535, 5.033929012634712, 5.384697933044535, 5.234523442685205, 5.1273794960637655]",4.631851516945451,19.56431531906128,20
"[5.08090001956628, 5.030717427187036, 4.983758494782567, 4.975853075962649, 4.928657029321766]","[3.970318009908364, 4.608906569910549, 4.443456744103443, 5.08090001956628, 4.76755067949999]",3.8710106020120914,19.56431531906128,20
"[5.5929695480124835, 5.532788682778651, 5.493066023937747, 5.479861255069727, 5.470554645407657]","[5.225186328566032, 4.559942786598046, 5.067977597061093, 5.249243107971502, 4.807560089178467]",4.359882925696512,19.56431531906128,20
"[5.43433088704953, 5.377990174004307, 5.3496545032724505, 5.334992000300634, 5.293789221701869]","[4.856594887438654, 5.137399646589234, 4.7561239823080905, 4.929449535638708, 4.844529197746379]",4.411803754480757,19.56431531906128,20
"[6.159150349085476, 6.00721499897832, 6.007085059196497, 6.004716245989369, 5.987095015622701]","[5.557045953232995, 6.007085059196497, 5.660590234343353, 5.459276435520759, 5.750773632123346]",5.178325252944536,19.56431531906128,20
"[5.685443113178888, 5.6060787635736355, 5.57697503130097, 5.539453191411155, 5.5243302942938115]","[5.042397978662115, 5.5243302942938115, 4.989745618960491, 5.191601781540985, 5.257570656192838]",4.708044740198357,19.56431531906128,20
"[5.472058040976172, 5.305150317634345, 5.242117444052094, 5.220938394654738, 5.207485893262678]","[4.610849903422974, 4.855301716713173, 4.607324447507937, 4.7397736553102305, 4.467659080987505]",3.9643716417429125,19.56431531906128,20
"[6.178858658172372, 6.1583761918630575, 6.071559553935097, 6.011428212231584, 5.973915690078444]","[5.3915462381992265, 5.486979903667166, 5.637697614270316, 5.766560546089116, 5.7451651099977274]",5.228739860667428,19.56431531906128,20
"[5.036050303898509, 4.963085124368066, 4.741520155438059, 4.715458143023458, 4.691346280957288]","[4.685743499821702, 4.33863457813163, 4.398418375529043, 3.9734300066602004, 4.6784520145524615]",3.7101446394899833,19.56431531906128,20
